_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
5463,4152859,2017,2019,1974,PRIVATE,22,Scarborough-Agincourt,25 BAY MILLS BLVD,21,281,2019-11-27,93,Evaluation needs to be conducted in 3 years,20,5,5,5,5,5,5,4,5,5,5,5,5,5,4,4,5,4,4,3,5,E2226,43.780734624,-79.3042139314,320543.991,4848770.329
5464,4156516,2017,2019,1978,PRIVATE,22,Scarborough-Agincourt,85 SILVER SPRINGS BLVD,9,133,2019-11-26,87,Evaluation needs to be conducted in 3 years,19,5,4,4,4,4,4,4,5,5,3,4,4,5,5,4,4,5,5,5,N/A,E2223,43.801321025,-79.304237888,320562.482,4850959.102
5465,4156521,2017,2019,1978,PRIVATE,22,Scarborough-Agincourt,65 SILVER SPRINGS BLVD,9,88,2019-11-26,89,Evaluation needs to be conducted in 3 years,19,5,4,4,5,4,4,4,5,5,4,4,4,5,5,4,4,5,5,5,N/A,E2223,43.801321025,-79.304237888,320562.482,4850959.102
5466,4156533,2017,2019,1978,PRIVATE,22,Scarborough-Agincourt,75 SILVER SPRINGS BLVD,9,153,2019-11-26,87,Evaluation needs to be conducted in 3 years,19,5,4,4,4,4,4,4,5,5,3,4,4,5,5,4,4,5,5,5,N/A,E2223,43.801480967,-79.302703022,,
5467,4153468,,2019,1959,PRIVATE,11,University-Rosedale,710 SPADINA AVE,7,62,2019-11-26,79,Evaluation needs to be conducted in 2 years,17,4,4,3,4,3,5,N/A,4,4,N/A,4,4,4,4,3,4,4,5,4,N/A,S1134,43.665065952,-79.4034815,312568.165,4835906.964
5468,4153176,2017,2019,1972,SOCIAL HOUSING,11,University-Rosedale,14 SPADINA RD,6,103,2019-11-26,84,Evaluation needs to be conducted in 2 years,19,3,4,4,5,4,5,4,4,4,N/A,4,4,5,4,4,4,4,5,4,5,S1126,43.6678434794,-79.4049570473,312449.082,4836214.442
5469,4255628,2017,2019,2007,PRIVATE,11,University-Rosedale,50 SPADINA RD,8,55,2019-11-26,82,Evaluation needs to be conducted in 2 years,18,5,4,5,4,N/A,4,4,4,4,N/A,4,4,5,4,4,4,4,4,3,4,S1126,43.669438916,-79.405207226,312424.263,4836380.481
5470,4153217,2017,2019,1957,PRIVATE,11,University-Rosedale,59 SPADINA RD,10,57,2019-11-26,74,Evaluation needs to be conducted in 2 years,18,4,4,5,3,3,5,N/A,4,3,3,3,4,5,3,4,3,5,3,3,N/A,S1127,43.6695619067,-79.404633152,312474.989,4836405.38
5471,4153207,2017,2019,1968,PRIVATE,11,University-Rosedale,20 PRINCE ARTHUR AVE,23,193,2019-11-26,79,Evaluation needs to be conducted in 2 years,20,5,4,5,3,3,4,4,3,4,4,5,4,5,4,4,4,4,3,3,4,S1127,43.6698986965,-79.3965574738,313126.188,4836443.565
5472,4153213,2017,2019,1968,PRIVATE,11,University-Rosedale,50 PRINCE ARTHUR AVE,19,149,2019-11-26,85,Evaluation needs to be conducted in 2 years,20,5,4,5,3,3,4,4,4,4,4,4,4,5,4,5,5,5,5,4,4,S1127,43.6694516489,-79.3986101072,312960.717,4836393.695
5473,4153560,2017,2019,1994,SOCIAL HOUSING,13,Toronto Centre,31 PRINCESS ST,10,82,2019-11-26,82,Evaluation needs to be conducted in 2 years,17,4,5,5,4,4,4,4,3,4,N/A,4,3,5,4,4,4,N/A,5,4,N/A,S1335,43.6500861,-79.366016015,315596.755,4834258.354
5474,4155631,,2019,2019,SOCIAL HOUSING,08,Eglinton-Lawrence,2 REPLIN RD,4,30,2019-11-26,61,Evaluation needs to be conducted in 1 year,16,3,3,5,3,3,2,N/A,3,N/A,3,3,3,4,3,3,2,N/A,3,3,N/A,N0823,43.7185874066,-79.4436438925,309325.485,4841849.061
5475,4152763,2017,2019,1965,PRIVATE,21,Scarborough Centre,370 MCCOWAN RD,15,207,2019-11-26,79,Evaluation needs to be conducted in 2 years,20,5,4,5,3,4,3,4,3,4,4,3,5,5,3,4,4,4,3,4,5,E2135,43.7399757697,-79.2395009689,325767.041,4844256.48
5476,4166996,2017,2019,1955,PRIVATE,11,University-Rosedale,130 ROSEDALE VALLEY RD,9,99,2019-11-26,92,Evaluation needs to be conducted in 3 years,19,5,5,5,4,4,4,5,4,5,4,5,5,5,4,5,5,5,4,4,N/A,S1129,43.6741662925,-79.3857275041,313998.954,4836918.869
5477,4254280,2017,2019,1957,PRIVATE,21,Scarborough Centre,2700 LAWRENCE AVE E,7,111,2019-11-26,72,Evaluation needs to be conducted in 2 years,20,3,3,4,3,3,3,3,4,4,3,3,4,4,4,4,4,4,4,4,4,E2129,43.752739742,-79.261076892,324024.834,4845670.215
5478,4155956,2017,2019,1957,PRIVATE,21,Scarborough Centre,2702 LAWRENCE AVE E,7,96,2019-11-26,72,Evaluation needs to be conducted in 2 years,19,3,4,4,3,3,3,3,4,4,3,3,5,4,3,4,3,4,4,4,N/A,E2129,43.75259236,-79.261009026,324075.951,4845664.645
5479,4152774,2017,2019,1964,PRIVATE,21,Scarborough Centre,3125 LAWRENCE AVE E,7,110,2019-11-26,81,Evaluation needs to be conducted in 2 years,18,5,4,5,3,4,4,4,4,5,N/A,3,4,5,4,4,4,5,3,3,N/A,E2136,43.7552486601,-79.2439639688,325402.336,4845952.092
5480,4152773,2017,2019,1960,PRIVATE,21,Scarborough Centre,3201 LAWRENCE AVE E,13,123,2019-11-26,87,Evaluation needs to be conducted in 3 years,18,5,4,5,4,3,4,3,4,5,N/A,4,5,5,5,4,4,5,5,4,N/A,E2136,43.756000502,-79.240912837,325647.504,4846037.34
5481,4152749,2017,2019,1967,PRIVATE,21,Scarborough Centre,945 MIDLAND AVE,13,149,2019-11-26,85,Evaluation needs to be conducted in 2 years,19,5,4,5,4,4,4,4,5,5,N/A,3,4,5,4,5,3,4,4,4,5,E2134,43.7370346448,-79.2585189025,324236.128,4843925.117
5482,4152758,2017,2019,1965,PRIVATE,21,Scarborough Centre,1155 MIDLAND AVE,5,115,2019-11-26,67,Evaluation needs to be conducted in 2 years,19,3,3,4,2,3,3,3,4,3,N/A,3,3,5,3,3,4,4,3,4,4,E2134,43.7457790355,-79.2618378505,323966.013,4844895.79
5483,4153168,2017,2019,1930,PRIVATE,11,University-Rosedale,496 MONTROSE AVE,3,24,2019-11-26,45,Building Audit,15,2,3,5,1,2,2,N/A,1,N/A,N/A,2,2,2,2,2,3,2,3,N/A,N/A,S1132,43.6628515298,-79.4210660752,311150.555,4835658.55
5484,4153218,2017,2019,1907,PRIVATE,11,University-Rosedale,93-99 MADISON AVE,3,17,2019-11-26,85,Evaluation needs to be conducted in 2 years,15,4,5,5,4,4,4,N/A,4,N/A,N/A,4,4,5,4,5,4,4,4,N/A,N/A,S1127,,,312525.277,4836561.438
5485,4153463,2019,2019,1900,PRIVATE,11,University-Rosedale,378 MARKHAM ST,4,17,2019-11-26,45,Building Audit,15,2,2,4,1,2,3,N/A,2,N/A,N/A,2,2,5,2,2,1,2,2,N/A,N/A,S1133,43.6584478213,-79.4103098841,312018.591,4835170.181
5486,4153185,2017,2019,1960,PRIVATE,11,University-Rosedale,375 BRUNSWICK AVE,9,63,2019-11-26,70,Evaluation needs to be conducted in 2 years,18,3,4,4,3,3,3,N/A,3,4,3,3,3,4,4,4,4,3,5,3,N/A,S1126,43.6684734257,-79.4081015431,312195.426,4836284.144
5487,4153170,2017,2019,1920,PRIVATE,11,University-Rosedale,711 BLOOR ST W,3,12,2019-11-26,68,Evaluation needs to be conducted in 2 years,15,3,3,5,4,3,4,N/A,4,N/A,N/A,4,3,5,2,2,3,3,3,N/A,N/A,S1133,43.6634853756,-79.4178022467,311413.725,4835729.236
5488,4153386,2017,2019,1982,TCHC,13,Toronto Centre,171 FRONT ST E,3,61,2019-11-26,73,Evaluation needs to be conducted in 2 years,18,3,4,4,4,4,4,3,3,4,N/A,4,4,5,3,4,3,3,3,4,N/A,S1339,43.6499749234,-79.3684698144,315394.78,4834233.377
5489,4155753,2017,2019,1992,PRIVATE,11,University-Rosedale,336 CLINTON ST,3,17,2019-11-26,81,Evaluation needs to be conducted in 2 years,17,4,4,5,4,4,4,3,4,N/A,N/A,4,4,5,4,4,4,4,4,4,N/A,S1133,43.6627487004,-79.4174033542,311445.983,4835647.429
5490,4153539,2017,2019,1930,PRIVATE,13,Toronto Centre,61 CHARLES ST E,3,24,2019-11-26,64,Evaluation needs to be conducted in 1 year,15,3,3,5,3,3,3,N/A,3,N/A,2,3,3,5,3,3,3,N/A,3,N/A,N/A,S1322,43.66891824,-79.383234515,314200.514,4836337.065
5491,4152857,2017,2019,1971,PRIVATE,22,Scarborough-Agincourt,2360 BIRCHMOUNT RD,13,186,2019-11-26,88,Evaluation needs to be conducted in 3 years,19,4,5,5,5,3,5,5,5,4,4,4,5,5,4,4,4,4,4,5,N/A,E2226,43.7829393273,-79.2995706265,320917.149,4849016.171
5492,4242011,2017,2019,1963,PRIVATE,11,University-Rosedale,131 BLOOR ST W,14,157,2019-11-26,81,Evaluation needs to be conducted in 2 years,20,5,5,5,4,3,4,5,3,4,3,4,4,5,4,4,4,4,4,3,4,S1136,43.668753427,-79.392394273,313461.835,4836317.74
5493,4153178,2017,2019,1919,PRIVATE,11,University-Rosedale,334 BLOOR ST W,3,24,2019-11-26,68,Evaluation needs to be conducted in 2 years,15,3,4,3,3,3,3,N/A,3,N/A,3,3,3,5,3,4,3,N/A,5,N/A,N/A,S1126,43.6668390797,-79.404253282,312505.959,4836102.924
5494,4153469,2017,2019,1980,TCHC,11,University-Rosedale,341 BLOOR ST W,18,326,2019-11-26,76,Evaluation needs to be conducted in 2 years,19,4,4,3,3,4,5,4,4,4,3,3,4,4,4,4,3,N/A,4,4,4,S1135,43.6670231538,-79.4007760515,312786.358,4836123.699
5495,4152858,2017,2019,1972,PRIVATE,22,Scarborough-Agincourt,2350 BIRCHMOUNT RD,13,190,2019-11-26,88,Evaluation needs to be conducted in 3 years,19,4,5,4,5,4,4,4,5,4,N/A,5,4,5,4,5,4,5,5,4,4,E2226,43.7815431046,-79.299799325,320899.116,4848861.007
5496,4155999,2017,2019,1970,TCHC,05,York South-Weston,30 FALSTAFF AVE,19,221,2019-11-26,71,Evaluation needs to be conducted in 2 years,19,4,3,5,2,3,3,3,4,4,3,3,4,5,3,4,3,4,3,4,N/A,W0522,43.7164211106,-79.5052233382,304363.605,4841606.944
5497,4153189,2017,2019,1966,PRIVATE,11,University-Rosedale,35 WALMER RD,15,174,2019-11-26,82,Evaluation needs to be conducted in 2 years,19,5,4,5,4,4,3,4,4,4,N/A,4,4,5,4,4,5,4,4,3,4,S1126,43.669133539,-79.405620062,312395.193,4836358.655
5498,4153181,2018,2019,1960,PRIVATE,11,University-Rosedale,22 WALMER RD,8,71,2019-11-26,72,Evaluation needs to be conducted in 2 years,18,3,4,3,3,4,3,N/A,4,3,4,3,3,5,4,3,4,4,5,3,N/A,S1126,43.6676622013,-79.4064427031,312329.296,4836194.168
5499,4155625,2017,2019,1970,TCHC,05,York South-Weston,20-50 FALSTAFF AVE,19,224,2019-11-26,70,Evaluation needs to be conducted in 2 years,18,4,3,5,2,4,3,3,4,3,N/A,4,4,5,2,3,3,4,3,4,N/A,W0522,43.716053068,-79.505965893,304399.131,4841621.154
5500,4153458,2017,2019,2011,SOCIAL HOUSING,11,University-Rosedale,110 EDWARD ST,5,50,2019-11-26,97,Evaluation needs to be conducted in 3 years,18,5,5,5,5,5,5,4,5,5,N/A,4,5,5,5,4,5,N/A,5,5,5,S1145,43.6565407621,-79.3861458436,313967.909,4834960.727
5501,4268877,,2019,,TCHC,21,Scarborough Centre,83 GILDER DR,6,24,2019-11-26,78,Evaluation needs to be conducted in 2 years,18,3,5,5,4,4,4,3,4,4,N/A,2,4,5,4,3,4,5,4,3,N/A,E2134,43.7363547745,-79.2538980653,324608.572,4843850.685
5502,4171378,2017,2019,1973,PRIVATE,11,University-Rosedale,77 GERRARD ST W,22,220,2019-11-26,95,Evaluation needs to be conducted in 3 years,17,5,5,5,4,5,5,4,4,5,N/A,4,5,5,5,5,5,N/A,5,5,N/A,S1145,,,314029.142,4835153.24
5503,4289265,,2019,,SOCIAL HOUSING,11,University-Rosedale,150 ELIZABETH ST,17,250,2019-11-26,97,Evaluation needs to be conducted in 3 years,18,5,4,5,5,5,5,4,5,5,N/A,5,5,5,5,4,5,N/A,5,5,5,S1145,43.656497402,-79.385911624,313986.547,4834956.89
5504,4153460,2017,2019,1985,TCHC,11,University-Rosedale,25 ELM ST,16,101,2019-11-26,86,Evaluation needs to be conducted in 3 years,17,4,4,4,4,5,5,3,4,4,N/A,4,4,5,4,4,5,N/A,5,5,N/A,S1145,43.6573608881,-79.3829351361,314226.76,4835052.209
5505,4156268,2017,2019,1970,TCHC,21,Scarborough Centre,49 GILDER DR,6,22,2019-11-26,76,Evaluation needs to be conducted in 2 years,18,2,5,5,3,3,4,3,4,4,N/A,2,4,5,4,3,5,5,4,3,N/A,E2134,43.7365696854,-79.255181683,324505.1,4843874.254
5506,4153208,2017,2019,1960,PRIVATE,11,University-Rosedale,145 ST GEORGE ST,12,130,2019-11-26,75,Evaluation needs to be conducted in 2 years,19,4,4,5,4,4,3,3,4,4,4,3,4,3,3,3,4,4,5,3,N/A,S1127,43.669080493,-79.399842813,312861.092,4836353.297
5507,4152765,2017,2019,1960,PRIVATE,21,Scarborough Centre,30 TRUDELLE ST,6,58,2019-11-26,89,Evaluation needs to be conducted in 3 years,17,5,5,5,4,4,4,N/A,5,4,N/A,5,4,5,4,5,4,4,4,5,N/A,E2135,43.7401259268,-79.2429318294,325490.646,4844272.302
5508,4152732,2017,2019,1956,PRIVATE,21,Scarborough Centre,2 TREEWOOD ST,7,82,2019-11-26,92,Evaluation needs to be conducted in 3 years,18,5,5,5,5,4,5,4,5,5,N/A,5,5,5,4,5,4,3,4,5,N/A,E2129,43.754044974,-79.265154241,323696.081,4845814.301
5509,4153196,,2019,1910,PRIVATE,11,University-Rosedale,2 VERMONT AVE,3,16,2019-11-26,55,Evaluation needs to be conducted in 1 year,15,3,3,5,2,2,3,N/A,3,N/A,N/A,2,2,4,2,2,2,N/A,3,3,N/A,S1125,43.672241558,-79.414621827,311668.929,4836703.171
5510,4153382,2017,2019,1997,SOCIAL HOUSING,10,Spadina-Fort York,85 THE ESPLANADE,7,128,2019-11-26,80,Evaluation needs to be conducted in 2 years,18,4,4,5,4,4,4,3,3,4,N/A,3,4,5,5,4,4,4,4,4,N/A,S1038,43.6473212947,-79.3729640747,315032.675,4833938.007
5511,4153209,2017,2019,1968,PRIVATE,11,University-Rosedale,149 ST GEORGE ST,7,48,2019-11-26,71,Evaluation needs to be conducted in 2 years,18,4,4,5,3,3,4,N/A,4,3,3,3,4,5,3,3,3,3,4,3,N/A,S1127,43.669299729,-79.400091636,312840.999,4836377.628
5512,4153225,2017,2019,1964,PRIVATE,11,University-Rosedale,177 ST GEORGE ST,8,57,2019-11-26,84,Evaluation needs to be conducted in 2 years,17,5,5,4,3,5,3,N/A,4,5,N/A,3,4,5,4,4,4,4,4,5,N/A,S1127,43.671145731,-79.400916019,312774.284,4836582.628
5513,4152764,2017,2019,1969,PRIVATE,21,Scarborough Centre,50 TRUDELLE ST,7,131,2019-11-26,80,Evaluation needs to be conducted in 2 years,18,4,4,5,4,4,4,4,5,4,N/A,3,4,5,4,4,3,3,4,4,N/A,E2135,43.740721248,-79.240407141,325693.538,4844340.024
5514,4233328,2017,2019,1926,PRIVATE,11,University-Rosedale,8 ST THOMAS ST,4,16,2019-11-26,77,Evaluation needs to be conducted in 2 years,14,4,4,5,3,4,3,N/A,4,N/A,N/A,4,3,5,4,3,4,N/A,4,N/A,N/A,S1136,43.668468282,-79.390913332,313578.849,4836280.711
5515,4153222,2017,2019,1968,PRIVATE,11,University-Rosedale,206 ST GEORGE ST,11,105,2019-11-26,73,Evaluation needs to be conducted in 2 years,17,4,4,4,3,4,4,N/A,3,3,N/A,4,3,5,3,4,4,4,3,3,N/A,S1127,43.670727396,-79.401650658,312715.094,4836536.086
5516,4153219,2017,2019,1969,PRIVATE,11,University-Rosedale,250 ST GEORGE ST,11,64,2019-11-26,86,Evaluation needs to be conducted in 3 years,19,4,4,5,5,4,4,4,4,5,4,4,4,5,4,5,4,5,4,4,N/A,S1127,43.672709905,-79.40239631,312654.72,4836756.26
5517,4156229,2017,2019,1965,PRIVATE,11,University-Rosedale,30 HILLSBORO AVE,24,196,2019-11-26,84,Evaluation needs to be conducted in 2 years,20,5,4,5,4,4,3,4,3,5,4,3,4,5,4,5,4,4,5,4,5,S1128,43.675673246,-79.392857876,313423.496,4837086.446
5518,4153230,2017,2019,1965,PRIVATE,11,University-Rosedale,50 HILLSBORO AVE,24,196,2019-11-26,84,Evaluation needs to be conducted in 2 years,20,5,4,5,4,3,3,5,3,5,3,4,4,5,4,5,4,4,5,4,5,S1128,43.675830415,-79.393625247,313361.593,4837103.826
5519,4153198,2017,2019,1965,PRIVATE,11,University-Rosedale,11 YORKVILLE AVE,9,76,2019-11-26,78,Evaluation needs to be conducted in 2 years,17,4,4,5,3,4,4,3,4,4,N/A,3,3,5,4,4,4,N/A,4,4,N/A,S1128,43.6716015637,-79.3882501798,313795.908,4836633.662
5520,4153194,2019,2019,1920,PRIVATE,11,University-Rosedale,245 A HOWLAND AVE,3,24,2019-11-26,74,Evaluation needs to be conducted in 2 years,14,3,4,5,3,N/A,3,N/A,3,N/A,N/A,4,4,5,3,4,3,N/A,4,4,N/A,S1126,43.672858631,-79.411200872,311944.724,4836772.006
5521,4156449,2017,2019,1920,PRIVATE,11,University-Rosedale,245 C HOWLAND AVE,3,25,2019-11-26,75,Evaluation needs to be conducted in 2 years,15,3,4,5,3,3,3,N/A,4,N/A,N/A,4,4,5,3,4,3,N/A,4,4,N/A,S1126,43.672928934,-79.411230102,311942.359,4836779.814
5522,4153190,2018,2019,1965,PRIVATE,11,University-Rosedale,66 SPADINA RD,11,75,2019-11-26,75,Evaluation needs to be conducted in 2 years,17,4,4,5,3,4,3,N/A,4,3,N/A,4,4,4,4,4,4,4,4,2,N/A,S1126,43.6700886495,-79.4054989644,312405.105,4836463.821
5523,4155901,2017,2019,2009,PRIVATE,11,University-Rosedale,88 SPADINA RD,5,91,2019-11-26,81,Evaluation needs to be conducted in 2 years,18,4,4,5,4,4,4,4,3,4,N/A,4,4,5,4,4,4,4,4,4,N/A,S1126,43.6713286257,-79.4059886659,312365.468,4836601.532
5524,4167462,2017,2019,1969,PRIVATE,11,University-Rosedale,100 SPADINA RD,23,216,2019-11-26,80,Evaluation needs to be conducted in 2 years,19,4,4,5,4,4,3,4,3,4,N/A,4,4,5,4,4,4,4,4,4,4,S1126,43.671869216,-79.406368935,312344.86,4836670.072
5525,4153234,2017,2019,1966,PRIVATE,11,University-Rosedale,88 BERNARD AVE,11,82,2019-11-26,73,Evaluation needs to be conducted in 2 years,18,3,4,4,4,4,4,N/A,5,3,3,4,3,5,3,4,3,2,4,4,N/A,S1127,43.673266415,-79.401942382,312691.256,4836818.126
5526,4152761,2017,2019,1958,PRIVATE,21,Scarborough Centre,1275 DANFORTH RD,7,114,2019-11-26,89,Evaluation needs to be conducted in 3 years,19,5,5,5,5,4,4,4,5,4,4,5,4,5,4,5,4,4,4,5,N/A,E2135,43.739765597,-79.244887237,325340.75,4844214.535
5527,4152756,2017,2019,1960,PRIVATE,21,Scarborough Centre,1284 DANFORTH RD,7,95,2019-11-26,87,Evaluation needs to be conducted in 3 years,20,5,5,5,4,4,4,4,4,4,4,4,4,5,4,5,4,5,4,4,5,E2135,43.7402230194,-79.2461237293,325233.516,4844282.298
5528,4171374,2017,2019,2013,PRIVATE,10,Spadina-Fort York,570 BAY ST,29,463,2019-11-26,100,Evaluation needs to be conducted in 3 years,18,5,5,5,5,N/A,5,N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,S1025,,,314153.011,4834834.397
5529,4152767,2017,2019,1967,PRIVATE,21,Scarborough Centre,1299 DANFORTH RD,12,138,2019-11-26,87,Evaluation needs to be conducted in 3 years,18,5,5,5,3,4,3,4,5,5,N/A,4,3,5,5,5,5,5,4,3,N/A,E2135,43.7409655734,-79.2446148639,325354.801,4844365.163
5530,4152751,2017,2019,1969,PRIVATE,21,Scarborough Centre,1320 DANFORTH RD,4,67,2019-11-26,74,Evaluation needs to be conducted in 2 years,17,4,4,4,3,4,2,N/A,3,5,N/A,4,4,5,2,4,4,3,3,5,N/A,E2135,43.742526167,-79.24582411,325256.616,4844539.193
5531,4152752,2017,2019,1967,PRIVATE,21,Scarborough Centre,1330 DANFORTH RD,4,48,2019-11-26,71,Evaluation needs to be conducted in 2 years,17,4,4,3,3,4,2,N/A,3,5,N/A,3,4,5,4,3,4,3,4,2,N/A,E2135,43.7429249533,-79.24595788,325245.967,4844582.508
5532,4264915,2017,2019,1959,PRIVATE,11,University-Rosedale,103 AVENUE RD,11,124,2019-11-26,87,Evaluation needs to be conducted in 3 years,19,5,5,5,4,5,4,4,4,5,4,5,5,5,4,4,4,4,4,3,N/A,S1128,43.672819085,-79.395361896,313221.954,4836769.088
5533,4153394,2017,2019,1980,PRIVATE,13,Toronto Centre,90 ADELAIDE ST E,8,60,2019-11-26,83,Evaluation needs to be conducted in 2 years,18,4,4,5,5,4,4,5,3,5,N/A,5,4,5,3,4,4,4,3,4,N/A,S1334,43.651581464,-79.374057609,314943.48,4834412.106
5534,4153183,2018,2019,1919,PRIVATE,11,University-Rosedale,38 BARTON AVE,4,18,2019-11-26,73,Evaluation needs to be conducted in 2 years,15,4,4,5,4,3,4,N/A,3,N/A,N/A,3,4,3,3,4,4,N/A,4,3,N/A,S1125,43.668063591,-79.413898107,311727.76,4836239.086
5535,4153077,2017,2019,1966,PRIVATE,09,Davenport,128 SHERIDAN AVE,7,68,2019-11-25,72,Evaluation needs to be conducted in 2 years,17,4,4,4,4,3,4,N/A,2,4,N/A,4,3,5,3,4,3,4,3,3,N/A,S0933,43.6504598567,-79.434253526,310088.069,4834280.957
5536,4153397,2017,2019,1991,TCHC,10,Spadina-Fort York,248 SIMCOE ST,12,53,2019-11-25,80,Evaluation needs to be conducted in 2 years,18,4,4,5,4,4,4,4,4,4,N/A,4,4,5,4,4,4,N/A,3,3,4,S1024,43.6539203787,-79.3892195078,313720.374,4834669.271
5537,4153377,2017,2019,2005,PRIVATE,10,Spadina-Fort York,50 PORTLAND ST,10,232,2019-11-25,91,Evaluation needs to be conducted in 3 years,19,5,5,4,4,N/A,5,4,4,4,4,4,5,5,5,4,5,4,5,5,5,S1032,43.64339526,-79.399965439,312863.723,4833483.933
5538,4153380,2020,2019,1991,SOCIAL HOUSING,10,Spadina-Fort York,163 PORTLAND ST,4,46,2019-11-25,63,Evaluation needs to be conducted in 1 year,18,2,4,4,2,2,3,2,2,4,2,3,3,4,4,4,4,N/A,4,N/A,4,S1029,43.647261855,-79.400907613,312778.179,4833929.199
5539,4152694,2017,2019,1960,PRIVATE,21,Scarborough Centre,19 ROSEMOUNT DR,7,71,2019-11-25,84,Evaluation needs to be conducted in 2 years,18,5,4,5,4,3,4,N/A,4,4,4,3,5,5,4,5,4,5,4,4,N/A,E2133,43.7325904948,-79.2744267602,322956.092,4843427.802
5540,4153109,2017,2019,1955,PRIVATE,09,Davenport,2 REGAL RD,8,104,2019-11-25,76,Evaluation needs to be conducted in 2 years,19,4,4,5,3,4,4,3,3,3,3,4,4,5,4,4,4,N/A,4,3,4,S0928,43.6756343719,-79.4334082604,310153.942,4837077.778
5541,4153140,2017,2019,1970,PRIVATE,10,Spadina-Fort York,798 RICHMOND ST W,13,525,2019-11-25,76,Evaluation needs to be conducted in 2 years,19,4,4,3,3,4,4,3,4,4,4,3,3,4,4,4,4,N/A,5,4,4,S1028,43.6451383038,-79.4098140977,312060.214,4833691.505
5542,4155730,2017,2019,2010,PRIVATE,09,Davenport,45 LISGAR ST,14,291,2019-11-25,81,Evaluation needs to be conducted in 2 years,18,4,4,5,4,N/A,4,4,4,3,N/A,4,3,5,4,4,4,4,4,4,5,S0937,,,311015.908,4833355.956
5543,4155710,2017,2019,2005,PRIVATE,09,Davenport,55 LISGAR ST,9,116,2019-11-25,74,Evaluation needs to be conducted in 2 years,19,4,4,5,3,4,4,4,4,4,N/A,3,4,5,3,3,4,3,2,3,4,S0937,43.642627982,-79.423024259,310994.457,4833412.558
5544,4153402,2017,2019,1991,TCHC,10,Spadina-Fort York,22 MC CAUL ST,11,139,2019-11-25,76,Evaluation needs to be conducted in 2 years,19,4,4,5,4,4,4,4,4,5,N/A,4,3,2,4,4,4,4,4,2,3,S1024,43.651211633,-79.390479351,313618.859,4834369.14
5545,4153376,2017,2019,1987,PRIVATE,10,Spadina-Fort York,350 QUEENS QUAY W,19,228,2019-11-25,88,Evaluation needs to be conducted in 3 years,17,5,4,4,4,4,4,4,4,4,N/A,4,5,4,5,5,5,N/A,5,N/A,5,S1036,43.6386874748,-79.3891530101,313727.979,4832976.873
5546,4166900,2017,2019,1987,PRIVATE,10,Spadina-Fort York,390 QUEENS QUAY W,21,289,2019-11-25,83,Evaluation needs to be conducted in 2 years,18,4,4,4,4,N/A,4,4,3,4,3,4,4,5,5,4,4,N/A,5,5,5,S1036,43.638266201,-79.390235997,313604.244,4832915.083
5547,4229124,2017,2019,1955,PRIVATE,09,Davenport,12 RUSHOLME DR,4,29,2019-11-25,78,Evaluation needs to be conducted in 2 years,16,4,4,5,4,4,4,4,3,N/A,N/A,4,4,5,3,4,4,N/A,3,3,N/A,S0934,43.6500598617,-79.4285544502,310547.845,4834236.883
5548,4153155,2017,2019,1955,PRIVATE,09,Davenport,14 RUSHOLME DR,4,22,2019-11-25,76,Evaluation needs to be conducted in 2 years,15,4,4,4,4,4,4,N/A,3,N/A,N/A,4,4,5,3,4,4,N/A,3,3,N/A,S0934,43.6502558347,-79.4286011017,310544.063,4834258.652
5549,4155008,2017,2019,1968,PRIVATE,09,Davenport,161 OAKWOOD AVE,19,151,2019-11-25,72,Evaluation needs to be conducted in 2 years,18,3,3,5,3,3,3,3,4,3,N/A,3,4,5,4,4,4,3,4,4,N/A,S0925,43.680342384,-79.435548424,309967.474,4837608.076
5550,4152692,2017,2019,1972,PRIVATE,21,Scarborough Centre,1 ROSEMOUNT DR,9,110,2019-11-25,86,Evaluation needs to be conducted in 3 years,20,5,5,5,3,4,4,4,5,4,4,4,3,5,4,5,4,5,4,4,5,E2133,43.7315303371,-79.2739396307,322995.656,4843310.129
5551,4155915,2017,2019,1994,SOCIAL HOUSING,21,Scarborough Centre,2015 LAWRENCE AVE E,11,158,2019-11-25,84,Evaluation needs to be conducted in 2 years,19,4,3,5,3,4,5,5,4,3,N/A,4,5,5,3,4,5,5,5,3,5,E2131,43.7449592405,-79.2949788446,321297.115,4844797.638
